timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""yid-k8s-aiops-81-5778cb86bf-tmvfd"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)"
2023-12-14 14:04:00,259.98828125,2020712.2666666661,1902130.4,2020712.2666666661,10.753093973326033,19.310115613334347,1
2023-12-14 14:06:00,256.03515625,1931260.8,1777739.7333333334,1931260.8,13.195397133337488,20.620567019990023,1
2023-12-14 14:08:00,270.01171875,4159961.066666667,3800763.2,4159961.066666667,11.889710615553973,18.51898831334741,1
2023-12-14 14:10:00,259.34765625,5261930.6069393065,4710482.285104823,5261930.6069393065,12.841442062456176,30.100370439628744,1
2023-12-14 14:12:00,254.16796875,4324542.933333334,3789349.866666666,4324542.933333334,13.780968246671062,23.01458911332399,1
2023-12-14 14:14:00,258.84375,4914821.333333333,4521372.8,4914821.333333333,14.361791888901887,18.61728268001267,1
2023-12-14 14:16:00,256.17578125,6018642.4,5349975.733333333,6018642.4,14.54650254667892,20.889928373338385,1
2023-12-14 14:18:00,256.859375,4620781.333333333,4326031.2,4620781.333333333,12.273595357789116,20.60734590665864,1
2023-12-14 14:20:00,261.30078125,5078103.466666667,4434645.066666666,5078103.466666667,14.414508477768527,19.916965720015767,1
2023-12-14 14:22:00,257.3203125,4344750.666666667,3857080.533333333,4344750.666666667,12.716679659998693,21.569345413323997,1
2023-12-14 14:24:00,264.5390625,4274230.933333334,4156813.6,4274230.933333334,13.758154613331294,13.55018198667191,1
2023-12-14 14:26:00,271.24609375,4482074.133333334,4048877.866666666,4482074.133333334,16.045984248889404,23.90383620001861,1
2023-12-14 14:28:00,271.61328125,3835884.0,3650081.066666667,3835884.0,12.092107337779858,20.688480349999736,1
2023-12-14 14:30:00,262.875,4645072.266666667,4286497.6,4645072.266666667,21.16116957999313,22.12451920999835,1
2023-12-14 14:32:00,264.79296875,5971860.533333332,5328214.933333334,5971860.533333332,12.784984884444079,20.69916513333737,1
2023-12-14 14:34:00,277.97265625,2173985.6,2093406.133333333,2173985.6,17.64456898666039,20.547206140011745,1
2023-12-14 14:36:00,267.375,5531565.333333333,4964177.6,5531565.333333333,15.734124624432294,17.565349376673108,1
2023-12-14 14:38:00,258.39453125,5520084.266666667,5319205.333333333,5520084.266666667,12.359477495548266,25.653129783337747,1
2023-12-14 14:40:00,256.421875,4384049.6,4017033.866666666,4384049.6,14.01595498666413,21.744942516646308,1
2023-12-14 14:42:00,257.01171875,3466446.1333333333,3321022.4,3466446.1333333333,13.494019513341804,17.395610686653526,1
2023-12-14 14:44:00,255.625,5517168.266666667,4940490.4,5517168.266666667,14.432657620006163,27.28439652666566,1
2023-12-14 14:46:00,271.99609375,3430673.6,3274233.333333333,3430673.6,17.227815484446992,22.76438372665628,1
2023-12-14 14:48:00,255.21875,6107815.733333332,5618275.733333333,6107815.733333332,18.302558233327645,20.99743740999353,1
2023-12-14 14:50:00,258.5703125,5496375.466666667,5257689.333333333,5496375.466666667,18.46730019111419,19.992706493333877,1
2023-12-14 14:52:00,264.37890625,5464278.933333334,5066240.266666667,5464278.933333334,19.76113698888285,27.39590531666181,1
2023-12-14 14:54:00,258.58984375,5195627.466666667,4499279.466666667,5195627.466666667,14.03043730221624,9.731547289993612,1
2023-12-14 14:56:00,259.453125,2554680.0,2333301.6,2554680.0,14.137085591113038,12.868524196674116,1
2023-12-14 14:58:00,258.078125,4315209.6,3948555.7333333325,4315209.6,15.208716944438894,27.92781274334023,1
